DOY,time,temperature,humidity,pressure,windspeed,cloudCoverTotal,attenuation
106.0,15.0,16.1,72.0,1014.0,5.2,992.0,0.824596774194
106.0,16.0,16.1,75.0,1013.0,6.7,783.0,0.660280970626
106.0,17.0,15.6,78.0,1013.0,3.6,530.0,0.518867924528
106.0,18.0,15.0,81.0,1012.0,2.6,251.0,0.390438247012
106.0,19.0,13.9,83.0,1013.0,3.1,21.0,0.619047619048
107.0,6.0,14.4,78.0,1013.0,2.6,55.0,0.0727272727273
107.0,7.0,15.0,78.0,1013.0,3.6,317.0,0.16403785489
107.0,8.0,15.6,75.0,1013.0,2.6,592.0,0.195945945946
107.0,9.0,15.6,78.0,1013.0,2.1,837.0,0.254480286738
107.0,10.0,17.2,70.0,1013.0,2.1,1034.0,0.342359767892
107.0,11.0,17.2,70.0,1013.0,3.1,1171.0,0.559350982067
107.0,12.0,18.3,68.0,1012.0,5.2,1237.0,0.631366208569
107.0,13.0,18.3,65.0,1012.0,5.7,1229.0,0.53295362083
107.0,14.0,17.8,68.0,1011.0,5.2,1146.0,0.549738219895
107.0,15.0,17.2,70.0,1011.0,5.2,995.0,0.249246231156
107.0,16.0,16.7,73.0,1010.0,5.7,785.0,0.243312101911
107.0,17.0,16.1,75.0,1010.0,5.2,533.0,0.440900562852
107.0,18.0,15.6,75.0,1010.0,4.6,254.0,0.271653543307
107.0,19.0,15.0,78.0,1010.0,3.6,23.0,0.521739130435
108.0,6.0,13.3,87.0,1010.0,2.6,58.0,0.155172413793
108.0,7.0,13.9,83.0,1011.0,2.1,322.0,0.133540372671
108.0,8.0,13.9,83.0,1011.0,4.1,597.0,0.175879396985
108.0,9.0,12.2,90.0,1012.0,4.1,841.0,0.186682520809
108.0,10.0,13.9,72.0,1012.0,5.7,1038.0,0.453757225434
108.0,11.0,15.0,67.0,1013.0,6.2,1174.0,0.514480408859
108.0,12.0,16.1,65.0,1012.0,7.7,1240.0,0.568548387097
108.0,13.0,16.1,63.0,1013.0,6.2,1231.0,0.40536149472
108.0,14.0,16.7,60.0,1013.0,7.2,1148.0,0.656794425087
108.0,15.0,16.1,63.0,1013.0,7.2,997.0,0.417251755266
108.0,16.0,15.6,67.0,1013.0,6.2,788.0,0.560913705584
108.0,17.0,15.0,62.0,1013.0,7.2,535.0,0.357009345794
108.0,18.0,14.4,67.0,1013.0,7.2,257.0,0.260700389105
108.0,19.0,13.3,72.0,1013.0,5.7,24.0,0.291666666667
109.0,6.0,12.2,86.0,1015.0,2.6,62.0,0.209677419355
109.0,7.0,12.8,83.0,1016.0,2.6,328.0,0.094512195122
109.0,8.0,12.8,83.0,1016.0,2.1,602.0,0.159468438538
109.0,9.0,13.3,80.0,1017.0,2.6,845.0,0.16449704142
109.0,10.0,13.3,78.0,1017.0,2.6,1041.0,0.277617675312
109.0,11.0,13.9,78.0,1018.0,0.0,1177.0,0.287170773152
109.0,12.0,13.9,72.0,1018.0,0.0,1242.0,0.320450885668
109.0,13.0,13.9,78.0,1018.0,4.1,1233.0,0.240875912409
109.0,14.0,13.9,75.0,1018.0,3.1,1150.0,0.302608695652
109.0,15.0,13.9,75.0,1017.0,2.1,999.0,0.188188188188
109.0,16.0,13.3,80.0,1017.0,4.1,790.0,0.208860759494
109.0,17.0,13.3,80.0,1017.0,1.5,538.0,0.210037174721
109.0,18.0,13.3,78.0,1017.0,1.5,260.0,0.257692307692
109.0,19.0,13.3,80.0,1017.0,1.0,26.0,0.0769230769231
110.0,6.0,10.0,86.0,1015.0,0.0,65.0,0.430769230769
110.0,7.0,12.2,83.0,1016.0,2.1,333.0,0.444444444444
110.0,8.0,13.9,78.0,1016.0,2.1,606.0,0.536303630363
110.0,9.0,15.6,70.0,1016.0,1.5,849.0,0.501766784452
110.0,10.0,17.2,63.0,1016.0,4.1,1045.0,0.666028708134
110.0,11.0,17.2,63.0,1016.0,4.6,1180.0,0.719491525424
110.0,12.0,17.8,61.0,1015.0,5.2,1245.0,0.546184738956
110.0,13.0,17.8,56.0,1014.0,4.1,1236.0,0.742718446602
110.0,14.0,17.8,52.0,1014.0,6.2,1152.0,0.737847222222
110.0,15.0,17.8,58.0,1013.0,7.2,1001.0,0.688311688312
110.0,16.0,16.1,65.0,1013.0,6.7,793.0,0.459016393443
110.0,17.0,15.6,65.0,1013.0,6.2,541.0,0.560073937153
110.0,18.0,15.0,67.0,1013.0,4.6,263.0,0.403041825095
110.0,19.0,15.0,65.0,1013.0,2.6,27.0,0.222222222222
111.0,6.0,11.7,80.0,1010.0,2.1,69.0,0.449275362319
111.0,7.0,14.4,72.0,1011.0,2.1,337.0,0.53115727003
111.0,8.0,16.7,65.0,1010.0,2.6,610.0,0.650819672131
111.0,9.0,19.4,57.0,1010.0,1.5,853.0,0.722157092614
111.0,10.0,21.1,51.0,1011.0,2.1,1048.0,0.711832061069
111.0,11.0,20.0,61.0,1010.0,5.2,1183.0,0.708368554522
111.0,12.0,18.9,65.0,1010.0,5.2,1247.0,0.672814755413
111.0,13.0,20.0,63.0,1009.0,5.7,1238.0,0.674474959612
111.0,14.0,21.1,55.0,1009.0,5.7,1155.0,0.687445887446
111.0,15.0,20.0,55.0,1008.0,4.6,1004.0,0.675298804781
111.0,16.0,18.9,63.0,1007.0,6.2,795.0,0.667924528302
111.0,17.0,18.9,63.0,1007.0,5.2,543.0,0.545119705341
111.0,18.0,18.3,65.0,1007.0,4.1,266.0,0.432330827068
111.0,19.0,16.7,75.0,1007.0,4.1,29.0,0.48275862069
112.0,6.0,14.4,87.0,1010.0,2.6,72.0,0.236111111111
112.0,7.0,15.0,87.0,1011.0,2.6,342.0,0.289473684211
112.0,8.0,17.2,78.0,1011.0,2.1,615.0,0.557723577236
112.0,9.0,18.9,73.0,1011.0,0.0,857.0,0.586931155193
112.0,10.0,20.6,66.0,1011.0,3.6,1051.0,0.716460513796
112.0,11.0,20.6,66.0,1011.0,3.6,1185.0,0.743459915612
112.0,12.0,20.6,66.0,1011.0,4.1,1250.0,0.748
112.0,13.0,20.6,61.0,1010.0,5.2,1240.0,0.75
112.0,14.0,21.1,59.0,1009.0,5.7,1157.0,0.710458081245
112.0,15.0,20.0,63.0,1009.0,4.1,1006.0,0.702783300199
112.0,16.0,19.4,70.0,1009.0,5.7,797.0,0.667503136763
112.0,17.0,18.3,73.0,1009.0,5.7,546.0,0.567765567766
112.0,18.0,17.8,75.0,1009.0,4.1,269.0,0.405204460967
112.0,19.0,16.1,84.0,1010.0,3.6,30.0,0.366666666667
113.0,6.0,16.1,81.0,1012.0,2.1,76.0,0.223684210526
113.0,7.0,16.7,81.0,1013.0,1.5,347.0,0.230547550432
113.0,8.0,17.2,78.0,1013.0,1.5,619.0,0.219709208401
113.0,9.0,17.8,75.0,1013.0,0.0,860.0,0.309302325581
113.0,10.0,18.3,73.0,1013.0,3.1,1054.0,0.349146110057
113.0,11.0,20.0,68.0,1013.0,4.6,1188.0,0.678451178451
113.0,12.0,19.4,68.0,1013.0,5.2,1252.0,0.718849840256
113.0,13.0,19.4,70.0,1013.0,4.6,1242.0,0.72383252818
113.0,14.0,18.9,70.0,1013.0,5.2,1159.0,0.709232096635
113.0,15.0,18.9,70.0,1012.0,5.2,1008.0,0.674603174603
113.0,16.0,17.8,75.0,1012.0,5.2,800.0,0.51
113.0,17.0,15.6,87.0,1012.0,5.2,549.0,0.255009107468
113.0,18.0,15.0,84.0,1012.0,4.6,272.0,0.268382352941
113.0,19.0,14.4,87.0,1013.0,3.6,32.0,0.25
114.0,6.0,15.0,84.0,1013.0,2.6,80.0,0.2
114.0,7.0,15.0,81.0,1014.0,2.1,352.0,0.224431818182
114.0,8.0,15.0,84.0,1014.0,0.0,623.0,0.16532905297
114.0,9.0,15.6,81.0,1014.0,1.5,864.0,0.171296296296
114.0,10.0,16.7,75.0,1014.0,2.6,1057.0,0.337748344371
114.0,11.0,17.8,70.0,1014.0,2.6,1190.0,0.357142857143
114.0,12.0,17.2,73.0,1013.0,4.6,1254.0,0.386762360447
114.0,13.0,17.8,73.0,1013.0,4.6,1244.0,0.385048231511
114.0,14.0,18.3,73.0,1012.0,4.6,1160.0,0.690517241379
114.0,15.0,17.8,73.0,1011.0,5.7,1010.0,0.69603960396
114.0,16.0,17.2,75.0,1010.0,5.7,802.0,0.66957605985
114.0,17.0,16.1,78.0,1010.0,5.7,551.0,0.450090744102
114.0,18.0,15.6,81.0,1010.0,5.7,275.0,0.258181818182
114.0,19.0,15.0,84.0,1010.0,5.2,33.0,0.333333333333
115.0,6.0,15.6,78.0,1011.0,1.5,84.0,0.297619047619
115.0,7.0,16.1,78.0,1011.0,0.0,356.0,0.275280898876
115.0,8.0,16.7,73.0,1011.0,2.6,627.0,0.236044657097
115.0,9.0,17.2,73.0,1011.0,3.1,867.0,0.340253748558
115.0,10.0,17.2,73.0,1011.0,4.6,1060.0,0.37358490566
115.0,11.0,18.3,68.0,1010.0,5.7,1193.0,0.516345347863
115.0,12.0,18.9,68.0,1010.0,4.6,1256.0,0.734872611465
115.0,13.0,19.4,63.0,1010.0,4.6,1246.0,0.775280898876
115.0,14.0,18.9,63.0,1010.0,5.7,1162.0,0.76678141136
115.0,15.0,18.3,68.0,1009.0,6.7,1012.0,0.795454545455
115.0,16.0,17.2,75.0,1009.0,6.7,804.0,0.47263681592
115.0,17.0,16.1,75.0,1009.0,5.2,554.0,0.368231046931
115.0,18.0,16.1,78.0,1009.0,4.6,279.0,0.344086021505
115.0,19.0,15.0,87.0,1009.0,5.2,35.0,0.228571428571
116.0,6.0,15.0,84.0,1010.0,2.6,88.0,0.193181818182
116.0,7.0,15.6,81.0,1010.0,2.1,361.0,0.304709141274
116.0,8.0,15.6,78.0,1011.0,3.1,631.0,0.282091917591
116.0,9.0,15.6,78.0,1012.0,3.6,870.0,0.280459770115
116.0,10.0,17.2,78.0,1011.0,3.6,1063.0,0.623706491063
116.0,11.0,18.9,65.0,1011.0,4.1,1195.0,0.66359832636
116.0,12.0,18.9,65.0,1011.0,5.2,1258.0,0.647058823529
116.0,13.0,18.3,70.0,1011.0,5.2,1248.0,0.689102564103
116.0,14.0,18.9,70.0,1011.0,5.2,1164.0,0.396048109966
116.0,15.0,18.3,68.0,1010.0,5.2,1014.0,0.716962524655
116.0,16.0,18.3,68.0,1010.0,5.2,806.0,0.630272952854
116.0,17.0,17.8,68.0,1010.0,5.2,556.0,0.543165467626
116.0,18.0,16.1,72.0,1010.0,5.7,282.0,0.471631205674
116.0,19.0,16.1,78.0,1010.0,4.6,37.0,0.432432432432
117.0,6.0,13.3,83.0,1011.0,0.0,91.0,0.373626373626
117.0,7.0,15.6,81.0,1012.0,1.5,365.0,0.504109589041
117.0,8.0,17.2,70.0,1011.0,1.5,635.0,0.611023622047
117.0,9.0,18.9,61.0,1011.0,2.6,874.0,0.692219679634
117.0,10.0,20.6,55.0,1011.0,2.6,1066.0,0.72607879925
117.0,11.0,20.0,59.0,1011.0,7.2,1198.0,0.765442404007
117.0,12.0,19.4,51.0,1011.0,6.2,1260.0,0.776984126984
117.0,13.0,20.6,39.0,1011.0,7.2,1249.0,0.787830264211
117.0,14.0,20.6,38.0,1011.0,6.2,1166.0,0.77358490566
117.0,15.0,20.0,42.0,1010.0,6.2,1016.0,0.716535433071
117.0,16.0,20.0,41.0,1010.0,5.2,808.0,0.685643564356
117.0,17.0,20.0,44.0,1010.0,5.2,559.0,0.599284436494
117.0,18.0,18.3,56.0,1010.0,2.6,285.0,0.438596491228
117.0,19.0,16.7,67.0,1011.0,3.1,38.0,0.526315789474
118.0,6.0,15.6,84.0,1010.0,2.6,95.0,0.410526315789
118.0,7.0,17.8,75.0,1010.0,3.1,369.0,0.550135501355
118.0,8.0,20.6,66.0,1010.0,2.6,638.0,0.667711598746
118.0,9.0,22.2,59.0,1009.0,4.6,877.0,0.726339794755
118.0,10.0,22.8,53.0,1009.0,5.2,1068.0,0.757490636704
118.0,11.0,22.8,57.0,1008.0,5.2,1200.0,0.773333333333
118.0,12.0,24.4,52.0,1007.0,6.2,1262.0,0.780507131537
118.0,13.0,25.6,40.0,1007.0,5.2,1251.0,0.782573940847
118.0,14.0,25.6,42.0,1007.0,5.2,1168.0,0.773116438356
118.0,15.0,23.3,52.0,1006.0,5.2,1017.0,0.751229105211
118.0,16.0,22.8,53.0,1006.0,5.2,811.0,0.713933415536
118.0,17.0,21.7,53.0,1005.0,5.7,561.0,0.643493761141
118.0,18.0,21.7,49.0,1005.0,5.2,288.0,0.496527777778
118.0,19.0,20.6,53.0,1005.0,2.6,40.0,0.55
119.0,6.0,17.2,81.0,1009.0,5.2,99.0,0.333333333333
119.0,7.0,18.9,76.0,1010.0,6.7,373.0,0.512064343164
119.0,8.0,20.6,66.0,1011.0,4.1,642.0,0.651090342679
119.0,9.0,23.9,50.0,1010.0,5.7,880.0,0.693181818182
119.0,10.0,26.7,36.0,1009.0,5.2,1071.0,0.741363211951
119.0,11.0,29.4,31.0,1008.0,2.6,1202.0,0.772878535774
119.0,12.0,32.2,23.0,1007.0,2.1,1264.0,0.782436708861
119.0,13.0,29.4,36.0,1007.0,7.2,1253.0,0.771747805267
119.0,14.0,25.0,52.0,1007.0,7.2,1169.0,0.763045337896
119.0,15.0,22.2,64.0,1007.0,6.7,1019.0,0.740922473013
119.0,16.0,21.7,64.0,1007.0,5.7,813.0,0.70110701107
119.0,17.0,21.1,66.0,1008.0,4.6,564.0,0.622340425532
119.0,18.0,21.1,66.0,1008.0,2.1,291.0,0.46735395189
119.0,19.0,19.4,73.0,1009.0,3.6,42.0,0.47619047619
120.0,6.0,17.8,75.0,1012.0,1.5,103.0,0.31067961165
120.0,7.0,18.3,73.0,1013.0,0.0,377.0,0.320954907162
120.0,8.0,19.4,68.0,1014.0,2.6,645.0,0.22015503876
120.0,9.0,20.0,66.0,1014.0,4.1,883.0,0.36013590034
120.0,10.0,21.1,66.0,1014.0,2.6,1073.0,0.473438956198
120.0,11.0,22.8,59.0,1013.0,4.6,1204.0,0.764950166113
120.0,12.0,22.2,62.0,1013.0,6.2,1266.0,0.774881516588
120.0,13.0,21.7,61.0,1013.0,7.7,1254.0,0.773524720893
120.0,14.0,21.7,61.0,1013.0,7.2,1171.0,0.761742100769
120.0,15.0,20.6,68.0,1013.0,6.7,1021.0,0.69735553379
120.0,16.0,19.4,68.0,1013.0,6.7,815.0,0.699386503067
120.0,17.0,18.9,70.0,1012.0,6.2,566.0,0.662544169611
120.0,18.0,17.8,75.0,1012.0,6.7,293.0,0.460750853242
120.0,19.0,16.7,81.0,1012.0,3.6,44.0,0.386363636364
121.0,6.0,11.7,83.0,1014.0,2.1,105.0,0.266666666667
121.0,7.0,13.9,72.0,1015.0,2.1,380.0,0.544736842105
121.0,8.0,15.6,67.0,1015.0,0.0,647.0,0.658423493045
121.0,9.0,17.8,63.0,1015.0,3.1,884.0,0.195701357466
121.0,10.0,17.8,58.0,1014.0,3.6,1075.0,0.206511627907
121.0,11.0,18.3,56.0,1015.0,5.7,1205.0,0.205809128631
121.0,12.0,17.8,60.0,1015.0,6.7,1267.0,0.207576953433
121.0,13.0,17.2,67.0,1015.0,7.2,1255.0,0.207171314741
121.0,14.0,17.2,67.0,1014.0,7.7,1172.0,0.209044368601
121.0,15.0,16.7,67.0,1014.0,7.7,1022.0,0.205479452055
121.0,16.0,16.1,67.0,1013.0,7.2,816.0,0.198529411765
121.0,17.0,14.0,77.0,1013.0,6.2,568.0,0.198943661972
121.0,18.0,14.4,75.0,1013.0,5.2,295.0,0.169491525424
121.0,19.0,13.3,77.0,1013.0,4.1,45.0,0.0222222222222
122.0,6.0,13.9,74.0,1012.0,2.1,109.0,0.0825688073394
122.0,7.0,13.9,74.0,1012.0,2.1,384.0,0.1640625
122.0,8.0,14.4,72.0,1012.0,2.1,651.0,0.132104454685
122.0,9.0,15.0,69.0,1013.0,3.6,887.0,0.183765501691
122.0,10.0,15.0,72.0,1013.0,4.1,1077.0,0.210770659239
122.0,11.0,15.6,67.0,1013.0,3.6,1207.0,0.329743164872
122.0,12.0,16.7,65.0,1013.0,3.1,1268.0,0.46214511041
122.0,13.0,17.2,63.0,1012.0,3.6,1257.0,0.369132856006
122.0,14.0,16.7,65.0,1012.0,5.7,1173.0,0.395566922421
122.0,15.0,16.0,72.0,1011.0,5.7,1024.0,0.3974609375
122.0,16.0,16.1,72.0,1010.0,4.1,818.0,0.332518337408
122.0,17.0,14.4,75.0,1010.0,5.7,570.0,0.335087719298
122.0,18.0,13.9,74.0,1010.0,5.7,298.0,0.325503355705
122.0,19.0,13.3,77.0,1010.0,4.6,47.0,0.0425531914894
123.0,6.0,14.4,75.0,1010.0,1.5,113.0,0.159292035398
123.0,7.0,15.0,75.0,1010.0,1.5,387.0,0.416020671835
123.0,8.0,16.1,70.0,1011.0,0.0,654.0,0.337920489297
123.0,9.0,15.6,72.0,1011.0,4.1,890.0,0.45393258427
123.0,10.0,17.2,63.0,1011.0,5.7,1079.0,0.416126042632
123.0,11.0,16.7,67.0,1011.0,7.7,1209.0,0.616211745244
123.0,12.0,17.2,63.0,1011.0,7.2,1270.0,0.677952755906
123.0,13.0,18.3,61.0,1011.0,6.7,1258.0,0.689189189189
123.0,14.0,17.8,63.0,1010.0,8.2,1175.0,0.706382978723
123.0,15.0,17.8,63.0,1010.0,8.8,1025.0,0.693658536585
123.0,16.0,17.2,65.0,1010.0,7.2,820.0,0.662195121951
123.0,17.0,16.7,67.0,1009.0,5.2,573.0,0.603839441536
123.0,18.0,15.6,69.0,1009.0,5.7,301.0,0.581395348837
123.0,19.0,14.4,75.0,1009.0,5.7,49.0,0.0816326530612
124.0,6.0,13.3,80.0,1011.0,3.1,117.0,0.25641025641
124.0,7.0,14.4,78.0,1012.0,3.1,391.0,0.485933503836
124.0,8.0,16.1,67.0,1012.0,5.2,657.0,0.359208523592
124.0,9.0,16.7,65.0,1013.0,4.1,892.0,0.294843049327
124.0,10.0,17.2,65.0,1013.0,3.6,1081.0,0.713228492137
124.0,11.0,18.9,61.0,1013.0,5.2,1210.0,0.701652892562
124.0,12.0,18.3,61.0,1013.0,6.2,1271.0,0.743509047994
124.0,13.0,18.3,63.0,1012.0,6.7,1260.0,0.756349206349
124.0,14.0,17.2,63.0,1012.0,5.7,1176.0,0.744047619048
124.0,15.0,16.7,65.0,1011.0,6.2,1027.0,0.731256085686
124.0,16.0,17.2,60.0,1010.0,3.6,822.0,0.704379562044
124.0,17.0,16.7,60.0,1010.0,4.1,575.0,0.629565217391
124.0,18.0,15.6,67.0,1010.0,6.2,304.0,0.565789473684
124.0,19.0,13.9,77.0,1010.0,3.1,51.0,0.0980392156863
125.0,6.0,12.8,83.0,1012.0,3.1,120.0,0.3
125.0,7.0,14.4,81.0,1012.0,2.6,395.0,0.53417721519
125.0,8.0,16.1,70.0,1012.0,2.1,660.0,0.657575757576
125.0,9.0,18.3,61.0,1012.0,0.0,895.0,0.711731843575
125.0,10.0,19.4,61.0,1012.0,4.6,1083.0,0.743305632502
125.0,11.0,20.0,59.0,1013.0,5.2,1212.0,0.762376237624
125.0,12.0,18.9,63.0,1013.0,5.7,1273.0,0.780047132757
125.0,13.0,18.9,63.0,1013.0,5.2,1261.0,0.770816812054
125.0,14.0,19.4,61.0,1012.0,3.6,1178.0,0.748726655348
125.0,15.0,20.0,59.0,1011.0,4.1,1029.0,0.67055393586
125.0,16.0,18.9,63.0,1011.0,4.6,824.0,0.711165048544
125.0,17.0,17.8,70.0,1011.0,5.7,578.0,0.640138408304
125.0,18.0,16.7,75.0,1011.0,6.2,307.0,0.602605863192
125.0,19.0,16.1,81.0,1012.0,4.1,53.0,0.11320754717
126.0,6.0,15.0,77.0,1013.0,0.0,124.0,0.314516129032
126.0,7.0,17.2,65.0,1013.0,0.0,398.0,0.562814070352
126.0,8.0,18.9,63.0,1013.0,2.6,663.0,0.662141779789
126.0,9.0,20.0,57.0,1013.0,4.1,897.0,0.715719063545
126.0,10.0,20.6,54.0,1013.0,4.6,1085.0,0.752073732719
126.0,11.0,21.1,53.0,1013.0,4.6,1214.0,0.747116968699
126.0,12.0,21.1,53.0,1013.0,5.7,1274.0,0.727629513344
126.0,13.0,21.1,51.0,1012.0,6.7,1262.0,0.68145800317
126.0,14.0,21.1,49.0,1012.0,6.7,1179.0,0.758269720102
126.0,15.0,21.1,49.0,1011.0,5.7,1030.0,0.722330097087
126.0,16.0,18.9,63.0,1011.0,7.2,826.0,0.699757869249
126.0,17.0,18.3,70.0,1011.0,6.7,580.0,0.65
126.0,18.0,17.2,72.0,1011.0,6.2,310.0,0.587096774194
126.0,19.0,16.7,78.0,1011.0,3.6,55.0,0.109090909091
127.0,6.0,15.0,90.0,1011.0,1.5,128.0,0.3125
127.0,7.0,16.1,83.0,1011.0,0.0,401.0,0.558603491272
127.0,8.0,17.2,81.0,1011.0,2.1,666.0,0.645645645646
127.0,9.0,20.0,65.0,1011.0,0.0,900.0,0.702222222222
127.0,10.0,20.6,63.0,1011.0,4.6,1087.0,0.735970561178
127.0,11.0,20.0,63.0,1011.0,5.7,1215.0,0.746502057613
127.0,12.0,19.4,66.0,1011.0,5.7,1276.0,0.75
127.0,13.0,19.4,68.0,1010.0,5.2,1264.0,0.773734177215
127.0,14.0,20.0,65.0,1010.0,4.6,1181.0,0.745977984759
127.0,15.0,19.4,68.0,1009.0,5.2,1032.0,0.733527131783
127.0,16.0,18.3,70.0,1008.0,4.6,828.0,0.705314009662
127.0,17.0,18.3,70.0,1008.0,3.1,582.0,0.632302405498
127.0,18.0,16.7,80.0,1008.0,3.1,313.0,0.571884984026
127.0,19.0,15.6,86.0,1008.0,3.1,57.0,0.122807017544
128.0,6.0,15.6,78.0,1009.0,3.1,131.0,0.0992366412214
128.0,7.0,16.1,75.0,1010.0,2.1,405.0,0.128395061728
128.0,8.0,16.1,75.0,1010.0,0.0,668.0,0.260479041916
128.0,9.0,16.7,72.0,1010.0,0.0,902.0,0.315964523282
128.0,10.0,18.3,65.0,1010.0,0.0,1089.0,0.556473829201
128.0,11.0,18.9,63.0,1010.0,3.1,1217.0,0.546425636812
128.0,12.0,19.4,61.0,1010.0,3.6,1277.0,0.346906812843
128.0,13.0,19.4,61.0,1010.0,2.6,1265.0,0.533596837945
128.0,14.0,20.0,59.0,1010.0,3.6,1182.0,0.277495769882
128.0,15.0,19.4,61.0,1009.0,4.6,1033.0,0.65440464666
128.0,16.0,19.4,59.0,1009.0,4.6,830.0,0.695180722892
128.0,17.0,17.8,67.0,1009.0,5.2,585.0,0.335042735043
128.0,18.0,17.2,72.0,1009.0,3.6,316.0,0.465189873418
128.0,19.0,16.1,78.0,1009.0,3.1,59.0,0.101694915254
129.0,6.0,15.6,80.0,1010.0,3.6,135.0,0.140740740741
129.0,7.0,15.6,80.0,1011.0,3.6,408.0,0.296568627451
129.0,8.0,16.7,75.0,1011.0,4.1,671.0,0.614008941878
129.0,9.0,17.2,70.0,1011.0,4.1,904.0,0.688053097345
129.0,10.0,18.3,63.0,1011.0,5.2,1091.0,0.728689275894
129.0,11.0,18.9,63.0,1012.0,6.7,1218.0,0.64039408867
129.0,12.0,18.3,65.0,1012.0,5.7,1278.0,0.74882629108
129.0,13.0,18.9,63.0,1011.0,6.7,1266.0,0.669826224329
129.0,14.0,18.9,63.0,1011.0,5.7,1183.0,0.717666948436
129.0,15.0,18.9,63.0,1011.0,5.7,1035.0,0.658937198068
129.0,16.0,17.8,67.0,1011.0,6.2,832.0,0.692307692308
129.0,17.0,16.7,70.0,1011.0,4.1,587.0,0.637137989779
129.0,18.0,16.7,67.0,1011.0,3.1,318.0,0.591194968553
129.0,19.0,15.6,72.0,1011.0,2.1,61.0,0.147540983607
130.0,6.0,15.6,75.0,1011.0,1.5,138.0,0.144927536232
130.0,7.0,16.7,72.0,1012.0,2.1,411.0,0.503649635036
130.0,8.0,17.2,67.0,1012.0,3.1,673.0,0.641901931649
130.0,9.0,17.2,70.0,1012.0,4.6,906.0,0.687637969095
130.0,10.0,17.8,67.0,1012.0,4.1,1092.0,0.728021978022
130.0,11.0,18.9,63.0,1012.0,5.2,1219.0,0.730106644791
130.0,12.0,19.4,59.0,1011.0,5.7,1279.0,0.748240813135
130.0,13.0,18.9,61.0,1011.0,5.7,1267.0,0.707971586425
130.0,14.0,19.4,61.0,1011.0,8.2,1184.0,0.744087837838
130.0,15.0,18.9,63.0,1010.0,7.2,1036.0,0.736486486486
130.0,16.0,17.8,67.0,1010.0,5.7,833.0,0.699879951981
130.0,17.0,17.2,70.0,1010.0,6.2,589.0,0.533106960951
130.0,18.0,16.1,75.0,1010.0,6.2,321.0,0.445482866044
130.0,19.0,15.6,78.0,1010.0,4.1,63.0,0.111111111111
131.0,6.0,15.6,78.0,1010.0,1.5,142.0,0.323943661972
131.0,7.0,16.7,75.0,1010.0,2.6,414.0,0.550724637681
131.0,8.0,17.8,70.0,1010.0,2.6,676.0,0.633136094675
131.0,9.0,18.3,70.0,1010.0,2.6,908.0,0.63436123348
131.0,10.0,19.4,66.0,1010.0,4.1,1094.0,0.742230347349
131.0,11.0,19.4,63.0,1011.0,5.7,1221.0,0.76248976249
131.0,12.0,19.4,63.0,1010.0,5.2,1280.0,0.77109375
131.0,13.0,20.6,59.0,1010.0,5.2,1268.0,0.771293375394
131.0,14.0,20.0,59.0,1009.0,7.2,1186.0,0.747892074199
131.0,15.0,20.0,63.0,1009.0,5.7,1038.0,0.728323699422
131.0,16.0,18.9,65.0,1008.0,4.6,835.0,0.71497005988
131.0,17.0,18.3,70.0,1008.0,4.6,592.0,0.643581081081
131.0,18.0,17.2,75.0,1008.0,4.1,324.0,0.608024691358
131.0,19.0,16.7,78.0,1009.0,3.6,66.0,0.166666666667
132.0,6.0,16.0,82.0,1009.0,2.6,145.0,0.158620689655
132.0,7.0,16.7,80.0,1010.0,0.0,417.0,0.244604316547
132.0,8.0,17.8,78.0,1010.0,2.6,678.0,0.458702064897
132.0,9.0,19.4,70.0,1010.0,3.1,910.0,0.673626373626
132.0,10.0,20.0,70.0,1009.0,4.6,1095.0,0.620091324201
132.0,11.0,20.0,68.0,1009.0,4.6,1222.0,0.506546644845
132.0,12.0,20.0,68.0,1009.0,5.2,1281.0,0.397345823575
132.0,13.0,19.4,70.0,1008.0,5.2,1269.0,0.453112687155
132.0,14.0,19.4,68.0,1008.0,6.2,1187.0,0.379106992418
132.0,15.0,18.3,73.0,1007.0,6.2,1039.0,0.357074109721
132.0,16.0,17.8,75.0,1007.0,5.7,837.0,0.373954599761
132.0,17.0,17.2,78.0,1007.0,5.2,594.0,0.412457912458
132.0,18.0,16.1,81.0,1007.0,3.6,327.0,0.425076452599
132.0,19.0,16.1,81.0,1007.0,3.6,68.0,0.117647058824
133.0,6.0,16.1,78.0,1008.0,3.1,148.0,0.101351351351
133.0,7.0,16.7,75.0,1009.0,2.1,419.0,0.224343675418
133.0,8.0,16.7,78.0,1009.0,2.6,680.0,0.436764705882
133.0,9.0,17.2,75.0,1009.0,2.1,911.0,0.568605927552
133.0,10.0,19.4,66.0,1009.0,4.6,1097.0,0.639015496809
133.0,11.0,19.4,68.0,1009.0,4.6,1223.0,0.596075224857
133.0,12.0,20.0,65.0,1009.0,5.2,1282.0,0.732449297972
133.0,13.0,20.6,63.0,1009.0,6.2,1270.0,0.740157480315
133.0,14.0,20.0,65.0,1009.0,6.7,1188.0,0.664983164983
133.0,15.0,19.4,70.0,1009.0,6.2,1041.0,0.589817483189
133.0,16.0,17.8,75.0,1009.0,5.7,839.0,0.570917759237
133.0,17.0,17.8,75.0,1008.0,5.7,596.0,0.409395973154
133.0,18.0,17.2,78.0,1009.0,5.7,329.0,0.501519756839
133.0,19.0,17.2,75.0,1009.0,4.6,70.0,0.142857142857
134.0,6.0,15.6,80.0,1011.0,3.1,151.0,0.211920529801
